StudentID,year,class,student_department,course_code,course_name,semester,hours_per_week,course_credit,faculty_id,faculty_department,assigned_room,room_department,Block,assigned_lab,lab_machines
S0843,4,C,BIO,C0427,Artificial Intelligence,7,6,5,F0602,BIO,257,Physics,H,LAB-99,94.0
S0843,4,C,BIO,C0427,Artificial Intelligence,7,6,5,F0602,BIO,257,Physics,H,LAB-99,65.0
S0843,4,C,BIO,C0427,Artificial Intelligence,7,6,5,F0602,BIO,257,Physics,H,LAB-99,102.0
S0843,4,C,BIO,C0427,Artificial Intelligence,7,6,5,F0602,BIO,257,Physics,H,LAB-99,69.0
S0844,2,A,IT,C0808,Microbiology,7,5,4,F0246,IT,265,Mathematics,H,LAB-277,110.0
S0844,2,A,IT,C0808,Microbiology,7,5,4,F0246,IT,265,Mathematics,H,LAB-277,91.0
S0844,2,A,IT,C0808,Microbiology,7,5,4,F0246,IT,265,Mathematics,H,LAB-277,37.0
S0844,2,A,IT,C0808,Microbiology,7,5,4,F0246,IT,265,Computer Science,G,LAB-277,110.0
S0844,2,A,IT,C0808,Microbiology,7,5,4,F0246,IT,265,Computer Science,G,LAB-277,91.0
S0844,2,A,IT,C0808,Microbiology,7,5,4,F0246,IT,265,Computer Science,G,LAB-277,37.0
S0844,2,A,IT,C0358,Software Engineering,3,3,2,F0661,IT,307,Management,C,,
S0844,2,A,IT,C0358,Software Engineering,3,3,2,F0661,IT,307,Chemistry,A,,
S0844,2,A,IT,C0358,Software Engineering,3,3,2,F0661,IT,307,Chemistry,A,,
S0844,2,A,IT,C0358,Software Engineering,3,3,2,F0661,IT,307,Mechanical,G,,
S0844,2,A,IT,C0358,Software Engineering,3,3,2,F0661,IT,307,English,D,,
S0844,2,A,IT,C0358,Software Engineering,3,3,2,F0661,IT,307,Computer Science,H,,
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Chemistry,A,LAB-123,75.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Chemistry,A,LAB-123,120.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Chemistry,A,LAB-123,105.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Chemistry,A,LAB-123,64.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Mathematics,H,LAB-123,75.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Mathematics,H,LAB-123,120.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Mathematics,H,LAB-123,105.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Mathematics,H,LAB-123,64.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Chemical,F,LAB-123,75.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Chemical,F,LAB-123,120.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Chemical,F,LAB-123,105.0
S0844,2,A,IT,C0469,Microbiology,1,3,2,F0051,IT,566,Chemical,F,LAB-123,64.0
S0844,2,A,IT,C0576,Software Engineering,3,3,4,F0333,IT,118,Management,A,,
S0844,2,A,IT,C0426,Structural Analysis,3,6,4,F0205,IT,102,Computer Science,G,,
S0844,2,A,IT,C0426,Structural Analysis,3,6,4,F0205,IT,102,Computer Science,D,,
S0844,2,A,IT,C0426,Structural Analysis,3,6,4,F0205,IT,102,Electronics,F,,
S0845,2,B,MECH,C0779,Organic Chemistry,8,6,4,F0364,MECH,535,Biotechnology,H,,
S0845,2,B,MECH,C0779,Organic Chemistry,8,6,4,F0364,MECH,535,Chemical,A,,
S0845,2,B,MECH,C0779,Organic Chemistry,8,6,4,F0364,MECH,535,Economics,A,,
S0845,2,B,MECH,C0779,Organic Chemistry,8,6,4,F0364,MECH,535,Mechanical,E,,
S0845,2,B,MECH,C0092,Operating Systems,6,4,2,F0898,MECH,282,Chemistry,C,,
S0845,2,B,MECH,C0092,Operating Systems,6,4,2,F0898,MECH,282,Civil,G,,
S0845,2,B,MECH,C0092,Operating Systems,6,4,2,F0898,MECH,282,Biotechnology,D,,
S0845,2,B,MECH,C0092,Operating Systems,6,4,2,F0898,MECH,282,Economics,C,,
S0845,2,B,MECH,C0052,Control Systems,4,6,2,F0816,MECH,579,Electrical,C,,
S0845,2,B,MECH,C0052,Control Systems,4,6,2,F0816,MECH,579,Biotechnology,B,,
S0845,2,B,MECH,C0052,Control Systems,4,6,2,F0816,MECH,579,Electrical,A,,
S0845,2,B,MECH,C0052,Control Systems,4,6,2,F0816,MECH,579,Chemical,F,,
S0845,2,B,MECH,C0052,Control Systems,4,6,2,F0816,MECH,579,Economics,B,,
S0845,2,B,MECH,C0052,Control Systems,4,6,2,F0816,MECH,579,Chemical,A,,
S0845,2,B,MECH,C0653,Compiler Design,3,3,5,F0407,MECH,416,Electrical,A,,
S0845,2,B,MECH,C0653,Compiler Design,3,3,5,F0407,MECH,416,Chemical,F,,
S0845,2,B,MECH,C0653,Compiler Design,3,3,5,F0407,MECH,416,Mechanical,D,,
S0845,2,B,MECH,C0653,Compiler Design,3,3,5,F0407,MECH,416,Civil,C,,
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,70.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,11.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,69.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,60.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,118.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,70.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,11.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,69.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,60.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,118.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,70.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,11.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,69.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,60.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,118.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,70.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,11.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,69.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,60.0
S0845,2,B,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,118.0
S0846,4,A,MECH,C0672,Operating Systems,3,5,5,F0304,MECH,515,Civil,H,LAB-74,23.0
S0846,4,A,MECH,C0672,Operating Systems,3,5,5,F0304,MECH,515,Civil,H,LAB-74,119.0
S0846,4,A,MECH,C0672,Operating Systems,3,5,5,F0304,MECH,515,Civil,H,LAB-74,31.0
S0846,4,A,MECH,C0672,Operating Systems,3,5,5,F0304,MECH,515,Civil,H,LAB-74,29.0
S0846,4,A,MECH,C0672,Operating Systems,3,5,5,F0304,MECH,515,Civil,H,LAB-74,105.0
S0846,4,A,MECH,C0191,Cyber Security,8,4,5,F0883,MECH,233,Biotechnology,C,LAB-77,81.0
S0846,4,A,MECH,C0191,Cyber Security,8,4,5,F0883,MECH,233,Biotechnology,C,LAB-77,29.0
S0846,4,A,MECH,C0191,Cyber Security,8,4,5,F0883,MECH,233,Biotechnology,C,LAB-77,55.0
S0846,4,A,MECH,C0191,Cyber Security,8,4,5,F0883,MECH,233,Biotechnology,C,LAB-77,83.0
S0846,4,A,MECH,C0191,Cyber Security,8,4,5,F0883,MECH,233,Chemical,B,LAB-77,81.0
S0846,4,A,MECH,C0191,Cyber Security,8,4,5,F0883,MECH,233,Chemical,B,LAB-77,29.0
S0846,4,A,MECH,C0191,Cyber Security,8,4,5,F0883,MECH,233,Chemical,B,LAB-77,55.0
S0846,4,A,MECH,C0191,Cyber Security,8,4,5,F0883,MECH,233,Chemical,B,LAB-77,83.0
S0846,4,A,MECH,C0163,Control Systems,6,4,2,F0936,MECH,343,Biotechnology,H,,
S0846,4,A,MECH,C0367,Circuit Theory,5,3,2,F0335,MECH,593,Mechanical,D,,
S0846,4,A,MECH,C0367,Circuit Theory,5,3,2,F0335,MECH,593,Biotechnology,F,,
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,C,LAB-72,51.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,C,LAB-72,95.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,C,LAB-72,34.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,C,LAB-72,33.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,C,LAB-72,13.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,C,LAB-72,48.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,C,LAB-72,32.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,H,LAB-72,51.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,H,LAB-72,95.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,H,LAB-72,34.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,H,LAB-72,33.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,H,LAB-72,13.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,H,LAB-72,48.0
S0846,4,A,MECH,C0068,Structural Analysis,6,5,2,F0401,MECH,445,Civil,H,LAB-72,32.0
S0847,4,A,CIVIL,C0071,Power Systems,2,4,3,F0937,CIVIL,561,Mathematics,E,,
S0847,4,A,CIVIL,C0071,Power Systems,2,4,3,F0937,CIVIL,561,Civil,E,,
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,English,A,LAB-225,117.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,English,A,LAB-225,28.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,English,A,LAB-225,24.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,English,A,LAB-225,63.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Mechanical,G,LAB-225,117.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Mechanical,G,LAB-225,28.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Mechanical,G,LAB-225,24.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Mechanical,G,LAB-225,63.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Biotechnology,C,LAB-225,117.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Biotechnology,C,LAB-225,28.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Biotechnology,C,LAB-225,24.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Biotechnology,C,LAB-225,63.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Chemistry,C,LAB-225,117.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Chemistry,C,LAB-225,28.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Chemistry,C,LAB-225,24.0
S0847,4,A,CIVIL,C0546,Fluid Mechanics,1,3,4,F0348,CIVIL,588,Chemistry,C,LAB-225,63.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Biotechnology,G,LAB-278,58.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Biotechnology,G,LAB-278,71.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Biotechnology,G,LAB-278,72.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Biotechnology,G,LAB-278,20.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Biotechnology,G,LAB-278,113.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Physics,D,LAB-278,58.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Physics,D,LAB-278,71.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Physics,D,LAB-278,72.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Physics,D,LAB-278,20.0
S0847,4,A,CIVIL,C0772,Circuit Theory,6,4,2,F0212,CIVIL,468,Physics,D,LAB-278,113.0
S0847,4,A,CIVIL,C0352,Control Systems,2,4,2,F0901,CIVIL,388,English,C,LAB-87,87.0
S0847,4,A,CIVIL,C0352,Control Systems,2,4,2,F0901,CIVIL,388,English,C,LAB-87,95.0
S0847,4,A,CIVIL,C0352,Control Systems,2,4,2,F0901,CIVIL,388,English,C,LAB-87,87.0
S0847,4,A,CIVIL,C0352,Control Systems,2,4,2,F0901,CIVIL,388,English,C,LAB-87,65.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,112.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,57.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,99.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,113.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,32.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,46.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,94.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,65.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,102.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,E,LAB-99,69.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,112.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,57.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,99.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,113.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,32.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,46.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,94.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,65.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,102.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,Chemical,B,LAB-99,69.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,112.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,57.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,99.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,113.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,32.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,46.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,94.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,65.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,102.0
S0848,1,D,CHEM,C0575,Machine Learning,3,6,3,F0725,CHEM,230,English,C,LAB-99,69.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Biotechnology,F,LAB-292,20.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Biotechnology,F,LAB-292,89.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Biotechnology,F,LAB-292,67.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Biotechnology,F,LAB-292,36.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Economics,B,LAB-292,20.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Economics,B,LAB-292,89.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Economics,B,LAB-292,67.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Economics,B,LAB-292,36.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Biotechnology,B,LAB-292,20.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Biotechnology,B,LAB-292,89.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Biotechnology,B,LAB-292,67.0
S0848,1,D,CHEM,C0830,Machine Learning,2,6,5,F0094,CHEM,493,Biotechnology,B,LAB-292,36.0
S0848,1,D,CHEM,C0039,Fluid Mechanics,6,4,4,F0872,CHEM,415,Computer Science,A,LAB-269,102.0
S0848,1,D,CHEM,C0039,Fluid Mechanics,6,4,4,F0872,CHEM,415,Computer Science,A,LAB-269,74.0
S0848,1,D,CHEM,C0039,Fluid Mechanics,6,4,4,F0872,CHEM,415,Computer Science,A,LAB-269,26.0
S0848,1,D,CHEM,C0039,Fluid Mechanics,6,4,4,F0872,CHEM,415,Computer Science,A,LAB-269,14.0
S0848,1,D,CHEM,C0039,Fluid Mechanics,6,4,4,F0872,CHEM,415,Mechanical,E,LAB-269,102.0
S0848,1,D,CHEM,C0039,Fluid Mechanics,6,4,4,F0872,CHEM,415,Mechanical,E,LAB-269,74.0
S0848,1,D,CHEM,C0039,Fluid Mechanics,6,4,4,F0872,CHEM,415,Mechanical,E,LAB-269,26.0
S0848,1,D,CHEM,C0039,Fluid Mechanics,6,4,4,F0872,CHEM,415,Mechanical,E,LAB-269,14.0
S0848,1,D,CHEM,C0806,Circuit Theory,8,3,2,F0193,CHEM,376,Civil,F,LAB-75,58.0
S0848,1,D,CHEM,C0806,Circuit Theory,8,3,2,F0193,CHEM,376,Civil,F,LAB-75,33.0
S0848,1,D,CHEM,C0806,Circuit Theory,8,3,2,F0193,CHEM,376,Civil,F,LAB-75,10.0
S0848,1,D,CHEM,C0806,Circuit Theory,8,3,2,F0193,CHEM,376,Electronics,H,LAB-75,58.0
S0848,1,D,CHEM,C0806,Circuit Theory,8,3,2,F0193,CHEM,376,Electronics,H,LAB-75,33.0
S0848,1,D,CHEM,C0806,Circuit Theory,8,3,2,F0193,CHEM,376,Electronics,H,LAB-75,10.0
S0848,1,D,CHEM,C0951,Circuit Theory,6,2,3,F0892,CHEM,570,Mechanical,F,,
S0848,1,D,CHEM,C0951,Circuit Theory,6,2,3,F0892,CHEM,570,Chemical,H,,
S0848,1,D,CHEM,C0951,Circuit Theory,6,2,3,F0892,CHEM,570,Civil,C,,
S0848,1,D,CHEM,C0719,Computer Networks,8,4,5,F0957,CHEM,135,Electrical,G,LAB-252,104.0
S0848,1,D,CHEM,C0719,Computer Networks,8,4,5,F0957,CHEM,135,Electrical,G,LAB-252,48.0
S0848,1,D,CHEM,C0719,Computer Networks,8,4,5,F0957,CHEM,135,Electrical,G,LAB-252,83.0
S0848,1,D,CHEM,C0719,Computer Networks,8,4,5,F0957,CHEM,135,Electrical,G,LAB-252,61.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,70.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,11.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,69.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,60.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Management,D,LAB-210,118.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,70.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,11.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,69.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,60.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,G,LAB-210,118.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,70.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,11.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,69.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,60.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Computer Science,A,LAB-210,118.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,70.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,11.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,69.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,60.0
S0849,3,D,MECH,C0813,Mobile Computing,6,4,4,F0231,MECH,355,Mechanical,F,LAB-210,118.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,English,E,LAB-195,100.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,English,E,LAB-195,38.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,English,E,LAB-195,77.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,English,E,LAB-195,43.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,English,E,LAB-195,70.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,Chemical,B,LAB-195,100.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,Chemical,B,LAB-195,38.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,Chemical,B,LAB-195,77.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,Chemical,B,LAB-195,43.0
S0849,3,D,MECH,C0451,Machine Learning,4,2,2,F0273,MECH,331,Chemical,B,LAB-195,70.0
S0849,3,D,MECH,C0194,Artificial Intelligence,5,6,4,F0676,MECH,164,English,B,,
S0849,3,D,MECH,C0194,Artificial Intelligence,5,6,4,F0676,MECH,164,Electrical,H,,
S0849,3,D,MECH,C0194,Artificial Intelligence,5,6,4,F0676,MECH,164,Physics,H,,
S0849,3,D,MECH,C0194,Artificial Intelligence,5,6,4,F0676,MECH,164,Economics,G,,
S0849,3,D,MECH,C0194,Artificial Intelligence,5,6,4,F0676,MECH,164,English,B,,
S0849,3,D,MECH,C0192,Microbiology,1,5,5,F0152,MECH,197,Electronics,D,LAB-158,45.0
S0849,3,D,MECH,C0192,Microbiology,1,5,5,F0152,MECH,197,Electronics,D,LAB-158,25.0
S0849,3,D,MECH,C0192,Microbiology,1,5,5,F0152,MECH,197,Electronics,D,LAB-158,29.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Civil,E,LAB-131,82.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Civil,E,LAB-131,85.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Civil,E,LAB-131,22.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Civil,E,LAB-131,89.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Mechanical,H,LAB-131,82.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Mechanical,H,LAB-131,85.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Mechanical,H,LAB-131,22.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Mechanical,H,LAB-131,89.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Management,G,LAB-131,82.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Management,G,LAB-131,85.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Management,G,LAB-131,22.0
S0849,3,D,MECH,C0972,Power Systems,6,2,3,F0761,MECH,217,Management,G,LAB-131,89.0
S0850,3,B,BIO,C0390,Machine Learning,8,2,3,F0708,BIO,510,English,C,,
S0850,3,B,BIO,C0590,Digital Electronics,6,5,4,F0451,BIO,153,Computer Science,D,LAB-159,116.0
S0850,3,B,BIO,C0590,Digital Electronics,6,5,4,F0451,BIO,153,Computer Science,D,LAB-159,38.0
S0850,3,B,BIO,C0590,Digital Electronics,6,5,4,F0451,BIO,153,Computer Science,D,LAB-159,52.0
